Street Nam,Number of,pm_tot,site_id,_Date,season,geometry,stv_mi,stv_ann,class_type,speed_type,swlk_cov,crossing_class,crossing_island,bus_stops,isect_dens,hh,zch,pop_dens,med_inc,job_dens,dist_CBD,Commercial Area,Retail Area,Park Area,swlk_len,sig_int,sig_dens,tstop_dens,walk_comm,holdout,stv_mi_em,swlk_len_em,bus_stops_em,sig_int_em,sig_dens_em,isect_dens_em,hh_em,zch_em,med_inc_em,pop_dens_em,walk_comm_em,job_dens_em,Commercial Area_em,Retail Area_em,Park Area_em,transit_stops_em,stv_mi_qm,swlk_len_qm,bus_stops_qm,sig_int_qm,sig_dens_qm,isect_dens_qm,hh_qm,zch_qm,med_inc_qm,pop_dens_qm,walk_comm_qm,job_dens_qm,Commercial Area_qm,Retail Area_qm,Park Area_qm,transit_stops_qm,stv_mi_hm,swlk_len_hm,bus_stops_hm,sig_int_hm,sig_dens_hm,isect_dens_hm,hh_hm,zch_hm,med_inc_hm,pop_dens_hm,walk_comm_hm,job_dens_hm,Commercial Area_hm,Retail Area_hm,Park Area_hm,transit_stops_hm
NE MARTIN LUTHER KING JR BLVD - NE HOLMAN ST,3,10,50,06-08-2022,summer,POINT (7648640.954201903 700475.5039092912),45.23354622388111,2388.331240620923,pri-res,20 mph-30 mph,1.01,unmarked,0,0,887.3949616747566,3.5991827221952213,0.12210717915784564,6822.126944892823,135554.86761552363,1943.1273767228456,17511.781347628174,0,0,0,0.05735666041191882,0,0,0,0.05333693996840772,0,1649.2147681336955,1.556739466390345,3,1,20.371832715762604,325.94932345220167,175.21945228500644,10.646932843833527,130837.50099530254,7704.112771832755,2.322974134418785,1758.135428971881,0,52098.60652624046,3716.407957166537,3,5658.523102639422,5.668461674867623,7,2,10.185916357881302,275.0197416627951,731.1787474057834,44.70592528181474,122128.06118886544,8216.05428466313,10.579329925022869,1698.3207224611456,63083.4000090707,156158.5304350579,21620.319679488308,7,23747.699592757777,23.926719076470032,32,10,12.732395447351628,296.6648139232929,2963.2033345742498,218.17814518648728,111371.45500886902,8432.127958765323,55.633122412952346,1966.2476683672292,296513.61950192146,372322.5564930613,221864.83111507015,32
N LARRABEE AVE - N BROADWAY,4,93,51,06-14-2022,summer,POINT (7645797.582582668 688071.549466746),359.0459581391787,18957.626589748634,pri-ter,30 mph-30 mph,0.89,signalized,0,0,1774.7899233495132,1.2117769110285408,0.3659006658523125,1740.0014652738898,0,8930.270083765954,4789.114477174068,728.0790659538279,0,0,0.06717683520651505,2,1774.7940661972375,0,0.2910923235946517,0,3216.933517545955,1.0407125414473295,4,8,162.97466172610083,346.32115616796426,52.78500224450476,15.938633004557389,0,1740.005526919134,12.679981615807415,8930.270083783129,369085.9828387407,0,0,6,7219.061513572886,2.7106269169754733,8,18,91.67324722093171,173.16057808398213,316.75539531448845,101.85245287492884,26120.205814044395,2648.1908770852015,64.35027517960582,8731.44218021478,1100721.3368473055,0,0,10,69482.09152300583,12.785871871110182,44,63,80.21409131831525,192.25917125500956,2599.04658329878,970.5812178722042,46571.79253353906,5375.354086609809,379.01291891167745,11579.84139218771,1762718.1543501753,253046.0953747944,288777.78431276797,48
SE 82ND AVE - SE LAFAYETTE ST,4,53,52,06-14-2022,summer,POINT (7669131.465894409 673851.4553784274),11.585905824155605,611.7358275154158,pri-res,20 mph-30 mph,1,unmarked,0,0,887.3949616747566,2.6568271802927512,0.7260867406160239,5806.874934192178,59566.52211160912,3024.5417716225847,25892.91930360436,2554.403030664867,10397.108824155554,0,0.07567907650162764,0,0,0,0.15629312166696527,0,138.6994662700298,1.2850053091607805,5,4,81.48733086305042,224.09015987338864,121.6554993515333,30.14589933672599,63462.15852457717,6198.031930660844,6.599001010176378,3179.684982819037,13959.470622680576,380615.9032121545,0,5,501.8512520869441,3.4374336972244817,11,6,30.557749073643905,264.83382530491383,529.1784497806203,109.86662806281907,69699.757618804,6910.105921245717,24.93113071734869,3343.4861319901925,13959.470622680576,1455134.2895960156,53201.13807142671,11,3174.168744179776,11.489537674382449,31,12,15.278874536821952,182.0732548971283,2345.082351158713,364.7936047815801,76532.16796788578,7589.66491563724,92.32534194551836,2909.76948122932,156687.31049715477,3551600.3886544374,193170.5117323207,31
SE 82ND AVE - SE BUSH ST,4,66,53,06-15-2022,summer,POINT (7669113.937131577 673351.7411231047),11.546404480084703,609.6501565484723,pri-res,20 mph-30 mph,1,unmarked,0,0,887.3949616747566,2.6574980534224832,0.725960992406707,5810.157461754386,59602.15084206944,3019.3818426460657,26061.79261270146,0,10742.852001570598,0,0.07567824432546676,0,0,0,0.1562673606967958,1,113.95250864660024,1.144349253025087,3,0,0,244.46199258915124,115.66300877999132,31.641156141643737,59483.07951697761,5799.207263690885,6.810754237588553,3091.2813826966153,13959.470622680576,474353.6599582116,0,3,517.7522560158795,3.2945451080057415,12,5,25.464790894703256,208.8112853365667,482.43841220233634,121.61373632279548,62802.12853548112,6128.697150114086,26.54884759584311,3170.17697477365,52696.43658054318,1779683.2306007124,116054.73026577051,12,3126.086711945554,12.559498548570405,34,11,14.00563499208679,196.07888988921505,2300.127356799878,367.7953914882808,75985.26030245835,7328.536911789392,88.44275983931449,2799.659394797597,156687.31049715477,3560676.3439389,235111.17677534252,34
S MOODY AVE - S GAINES ST,4,235,54,07-19-2022,summer,POINT (7645257.307914916 674573.149624535),329.76724792288087,17411.71069032811,res-ter,20 mph-20 mph,1,marked,0,0,887.3949616747566,12.734042584567748,3.1071063906345304,16663.918007752956,71190,23618.682786188212,8599.124359204394,0,0,2746.129739562656,0.07567232092450993,0,0,887.3970330986189,1.063500777794101,0,6092.415507162008,1.1884833718179584,1,5,101.85916357881302,305.5774907364391,1122.7314427100011,287.17358794405277,96605.28714565567,34047.86264575048,47.50795074916441,17784.532125568487,0,0,89490.82166736062,3,17290.012733094016,3.70021032911618,5,8,40.74366543152521,269.9267834838545,2099.380778365614,473.4878850953255,100304.8974314647,16881.502985429768,194.28337109983792,8287.522674334014,55727.10725817997,0,244542.76285602985,11,51742.103224344406,9.89866882850342,16,25,31.830988618379067,222.81692032865348,3440.9160147675043,647.896426509367,99460.27778667033,7472.516958869362,507.0597603056704,5084.966971694385,515603.5150121813,9985.591069684386,309052.0379282734,25
SE 82ND AVE - SE GLADSTONE ST,3,29,55,07-20-2022,summer,POINT (7669090.423766882 672602.175407342),10.49970003644208,554.3841619241418,pri-res,20 mph-30 mph,1,unmarked,0,0,887.3949616747566,2.656375762499528,0.7261713541988917,5804.6661837106285,59542.53808653307,3049.348911256756,26333.421553498763,0,10672.33004512378,0,0.05682928031702185,0,0,0,0.15631045573475066,1,125.86321847791132,0.9244070931892314,4,1,20.371832715762604,203.71832715762605,115.6296376338114,31.647411216842652,59442.32351683872,5795.458809136588,6.812035661844872,3095.825664869045,38736.9659578626,709430.3127692138,0,4,652.7871361403515,3.1084811268915784,12,3,15.278874536821952,152.78874536821954,478.4332142898368,120.07897758461276,63273.93679340653,6023.07432247469,24.97123813486464,2986.280265042428,115844.69397228712,2196028.1307916455,65084.22527078406,12,3255.3140542131887,13.789655933414805,34,11,14.00563499208679,203.71832715762605,2263.5926960719803,354.65617781724217,76738.71618031207,7115.638423402146,78.86952972355668,2587.9967504036877,127803.89352220888,3497647.853081675,645053.675371406,34
SE 82ND AVE - SE RHINE ST,4,82,56,07-20-2022,summer,POINT (7669140.227442207 674103.806090207),12.01668415494061,634.4809233808642,pri-res,20 mph-30 mph,1,unmarked,0,0,887.3949616747566,2.660551708763466,0.7253886163880194,5825.09874853167,59764.097343156805,3025.9230719434145,25810.816796671876,0,12632.450979358227,0,0.07568047246724109,0,0,0,0.15615010287162875,0,147.06807909843232,1.1278559499129155,6,4,81.48733086305042,244.46199258915124,133.82440798031612,27.0897795103916,70509.57506260354,7012.5282396972325,6.1773453734447425,3359.4067613446655,13959.470622680576,421374.49339368066,0,6,511.1758815520796,3.44214089681359,14,6,30.557749073643905,275.0197416627951,556.4510070422951,103.00679504592274,73196.59027109169,7366.678310033814,23.989985719779035,3444.961505501849,13959.470622680576,1171274.6383225038,8034.568220643043,14,3382.758106745795,11.243982604021037,30,13,16.552114081557114,193.53241079974472,2373.4829997082934,360.28872400154125,77324.59646013819,7751.591852219758,93.1546725139748,2950.6373194421426,156687.31049715477,3498281.6513467017,193170.5117323207,30
SE 82ND AVE - SE DIVISION ST,4,118,57,08-02-2022,summer,POINT (7669226.987167472 677004.598150784),34.88392314034397,1841.8711418101616,pri-sec,30 mph-30 mph,0.99,signalized,0,2,1774.7899233495132,3.799763760889306,0.22692617579191215,8721.696772399715,82030.64007740073,2486.071732879675,25016.74571048471,1135.6051857475984,0,0,0.07522330254478604,2,1774.7940661972375,1774.7940661972375,0.09859275926377342,0,327.909607227267,0.8401610397250806,6,3,61.11549814728781,244.46199258915124,167.89420308058163,9.986643114493448,83716.09152218467,8956.000895114626,4.369308679186464,2578.320631736085,115097.2638760141,101603.76858456808,0,6,1250.0230243966678,2.87581156839524,12,8,40.74366543152521,198.62536897868537,672.3202278655751,39.861455640472585,83852.56810141029,8966.404117659587,17.69639080136899,2602.2739062208652,167810.50567408185,446775.5622769479,53778.68478327118,12,8880.844174986489,10.429024542964944,21,14,17.82535362629228,188.43945262080408,2575.231903888383,186.93906171371535,79410.20034964035,8274.058954694105,72.05341002995826,2243.562766833199,337135.6917716801,1154630.1181522072,195341.64518315264,21
SW 4TH AVE - SW OAK ST,4,512,58,08-02-2022,summer,POINT (7644672.913810165 683618.1499300053),92.88040043483824,4904.085142959459,sec-ter,20 mph-20 mph,1,signalized,0,0,887.3949616747566,3.717695268604806,3.068347342610492,4641.485506611622,11884,80639.36726981965,321.54767871122516,0,0,0,0.0757203683241768,1,887.3970330986189,0,0.671188604325126,1,1560.4376494365329,1.967520540092034,8,19,387.06482159948945,468.5521524625399,161.03757724185448,131.8468862334307,13074.37378653905,4672.369062705648,29.236975604458713,82208.10835311381,88726.81533031243,90889.09202351431,0,8,11310.863380539084,7.534889456525739,24,68,346.32115616796426,514.3887760730057,756.6400313582179,542.9556528364204,26404.74524277234,5814.536571502864,139.31098274388208,79073.13166408738,203791.2841911455,291187.2046661546,209677.02419617353,24,128655.71597551995,22.47561939211724,62,187,238.09579486547543,364.1465097942566,4126.315040296828,2185.1830690405864,54368.560149060104,8339.734725518065,817.7294500816812,63914.24213417655,656890.1844475988,842444.7878760967,1401425.815483362,69
SE 111TH AVE - SE STARK ST,4,12,59,08-03-2022,summer,POINT (7676878.340316444 681970.083520375),24.3889696933815,1287.737599810543,pri-res,20 mph-30 mph,0.63,unmarked,0,2,887.3949616747566,2.8688227484067976,0.17427427910882415,8422.483307639612,80500,2505.9908388760377,31901.58342067402,0,0,0,0.04755679186813447,0,0,1774.7940661972375,0.02221101499382685,0,220.77221669404705,0.3709092176202182,2,0,0,183.34649444186343,124.91948808370996,7.633811967201604,80459.08764627605,8415.375319394889,0.9675118131329584,2505.453435534157,0,0,0,2,782.0557283543611,1.4127063238364144,6,2,10.185916357881302,173.16057808398213,518.3518193794506,55.063257583935744,75014.59713381814,8141.39112219655,3.877587442683973,2630.7427491016665,64935.43968042845,13753.711815585168,268586.0658801595,6,2696.0102752691337,9.24625975320918,22,15,19.09859317102744,198.62536897868537,2707.481564011046,643.4408019654686,56229.09124463757,7842.628560347917,37.60595976848645,4046.5125092094327,549820.8867501668,991554.1931170088,444055.6936418447,22
SW 4TH AVE - SW TAYLOR ST,4,650,60,08-03-2022,summer,POINT (7644078.607708571 682175.7078662955),106.67854326312596,5632.627084293051,pri-ter,20 mph-20 mph,1,signalized,0,0,887.3949616747566,3.343103160033618,2.319218289083151,5197.981577926683,35612,109201.80198422812,1266.1731473612858,0,5224.569851684072,0,0.0757060643543655,1,887.3970330986189,0,0.671188604325126,0,2780.155264421358,1.911497670523868,8,21,427.8084870310147,407.4366543152521,145.6255736513432,101.02514867265546,35612,5197.993711455014,29.236975604458458,109201.80198443716,18175.708377904873,231070.84275903343,58581.68365249455,8,12725.672714416967,7.439141375868642,27,71,361.6000307047862,417.6225706731334,729.9088807058157,458.77417160514824,46719.17570415442,6144.817288737701,151.89724745125167,108833.677521545,527866.8078865227,231070.84275903343,322036.8014415384,27,104244.84665375836,22.66901955529965,66,207,263.5605857601787,356.50707252584556,6586.64161394827,3730.550976028408,50891.587228910284,12374.88867745512,1220.7276774395598,74916.42625416174,1330488.545785614,513093.97857738094,1646525.9873760887,82
SE 119TH AVE - SE STARK ST,4,22,61,08-04-2022,summer,POINT (7679176.274415383 681921.8270006366),6.302046454966974,332.7480528222562,pri-res,20 mph-30 mph,1,unmarked,0,2,887.3949616747566,2.350897298123523,0.6475084889980283,4959.153271662037,56250,2067.081290275796,34199.612166443134,14370.61753782857,0,0,0.07568858272086348,0,0,1774.7940661972375,0.02221101499382685,0,51.63353178608303,0.7040949804839278,2,1,20.371832715762604,142.60282901033824,102.40508630645762,28.205469780808357,56250,4959.164847699012,0.9675118131329584,2067.081290279772,473516.7106300057,0,0,2,432.043426659133,2.500829716441295,12,3,15.278874536821952,152.78874536821954,445.11563238288346,111.23882160649744,60624.92793852581,5693.695211434587,8.652040055955565,2320.043417517883,1240738.9992372417,108431.5983531736,286818.6930366904,12,1724.3982846059223,7.964500367558885,25,9,11.459155902616464,164.247901270836,2042.6492170556728,470.348625591519,63145.93629147061,6688.171819654507,56.08198011757251,2638.99180379209,1732367.3931924822,1310392.1187960464,394996.979964637,25
SW 4TH AVE - SW ASH ST,5,330,62,08-04-2022,summer,POINT (7644869.646261842 684100.324088022),68.93410777261305,3639.7208903939686,sec-ter,20 mph-20 mph,1,unmarked,0,0,2662.1848850242695,3.717695268604806,3.068347342610492,4641.485506611622,11884,80639.36726981965,736.1086720088967,0,5805.119217733812,0,0.09474035557040382,0,0,0,0.671188604325126,1,2303.458741959615,1.9828218562074904,6,20,407.4366543152521,590.7831487571156,203.11886899289968,147.19735850086263,12748.181936690477,6229.5347288163,33.58881250768971,64761.5629860885,95753.71896845356,62326.85862472922,0,6,21703.5161655929,7.538963662148655,25,67,341.2281979890236,544.9465251466496,892.8538694130301,590.9970338611354,29047.37099757215,6925.251999832658,161.07410599334065,62400.23229169328,167772.95663505822,162392.66769403344,326971.8334226828,25,132889.05035492955,20.690964478301037,55,165,210.08452488130183,332.31552117587745,4234.5288963017465,2061.5978408833153,55675.44092293502,8682.495280596448,829.7592171686971,55329.04500890896,523459.6982070659,819818.0500408503,1147111.5563293423,62
SE 128TH AVE - SE STARK ST,3,45,63,08-09-2022,summer,POINT (7681390.650777747 681883.4541415452),6.32466843121121,333.94249316795185,pri-res,20 mph-30 mph,0.99,unmarked,0,0,887.3949616747566,3.3661553608601404,0.5933362852475988,8669.394028404271,73293,3355.628915733416,36413.81962269185,2528.2293552231667,0,0,0.05641242116442872,0,0,0,0.1637895600603319,1,74.2996572401377,0.5738030893681886,4,1,20.371832715762604,162.97466172610083,134.77563652754398,21.437187669650037,69776.11047255839,7893.122951991891,5.712046411317641,2970.0725773312483,205717.21318349935,0,0,4,286.8369834047077,2.0723945194806954,4,1,5.092958178940651,142.60282901033824,503.72846946047713,72.6773233887114,66875.09902157678,7316.430815351518,18.69975689210494,2671.907499276606,648031.5170810454,69353.08402593438,0,4,1333.6240594609862,8.585121658540983,20,7,8.91267681314614,148.96902673401405,1796.79760737988,279.1126604570557,61701.00634847926,6144.897633723476,49.64350628533875,1768.811009780338,1745337.328229293,596015.6032199207,103386.21301204266,20
SW 4TH AVE - SW WASHINGTON ST,4,616,64,08-09-2022,summer,POINT (7644474.940233654 683137.301905348),81.62959104570815,4310.04240721339,sec-sec,20 mph-20 mph,1,signalized,0,0,887.3949616747566,3.53436647811783,2.7017167592123528,4913.839753619187,22868.27460142452,94441.71576955012,346.74071875871425,0,0,0,0.0757219550097793,1,887.3970330986189,0,0.671188604325126,1,2056.8231116932875,1.9857668540499596,10,22,448.1803197467773,448.1803197467773,153.82607865360478,117.42495104495606,23057.861164425256,4918.316410832195,29.236975604458564,94838.14113794024,450.39203888124433,96004.50425676609,0,10,10758.411590173342,7.440348890354072,24,69,351.4141143469049,494.0169433572431,633.8684500063924,482.12149017589024,23159.101898541532,5021.815493531852,120.84070115657218,93605.71096750267,189384.1189595145,353977.64690169547,178707.9547213318,24,121945.15725816796,23.4694475211065,68,204,259.7408671259732,380.69862387581367,4869.6362122058335,2640.704048653888,56333.42988772549,9385.784587428318,922.832941712338,71518.16491288439,899909.8111880805,838517.5973017957,1555477.3124810206,75
SE 141ST AVE - SE STARK ST,4,14,65,08-11-2022,summer,POINT (7684792.89693528 681817.1928111139),6.6322885382609895,350.18483482018024,pri-res,20 mph-30 mph,0.62,unmarked,0,0,887.3949616747566,5.0946748995660105,1.4115940162352425,11155.59904276316,35151,786.6458538331593,39816.17984779816,3878.77526746424,0,0,0.0472281177841956,0,0,0,0.05013956545754531,0,48.70395749347553,0.4719123508875001,3,1,20.371832715762604,142.60282901033824,221.89357431068376,61.472636259689544,35153.05194564366,11154.056574210725,2.18337592504341,786.6264078209869,65065.21154632613,69100.70346173312,0,3,228.18142836194951,1.8423655502740064,5,1,5.092958178940651,127.32395447351628,804.6286657550589,202.31566958813113,36763.35112767917,10095.764130419186,7.0302404134854815,759.179730226231,109607.3033774516,169857.73572963153,0,5,1102.753175796358,7.739089196097093,9,7,8.91267681314614,159.15494309189535,2437.0099965161917,444.9094583680703,43032.97566206383,7733.860259368165,26.841893293611008,722.3070786326035,109607.3033774516,585306.2075867644,190837.8975819509,9
SW 4TH AVE - SW HARVEY MILK ST,4,496,66,08-11-2022,summer,POINT (7644573.924188295 683377.7287512955),95.69618572995412,5052.758606541577,sec-ter,20 mph-20 mph,1,signalized,0,0,887.3949616747566,3.717695268604806,3.068347342610492,4641.485506611622,11884,80639.36726981965,247.99073257962925,0,0,0,0.07570634097896507,1,887.3970330986189,0,0.671188604325126,0,1726.966339157111,1.967104605599072,10,22,448.1803197467773,448.1803197467773,157.80011463635302,125.3724377813792,17443.395125537274,4782.782360682299,29.236975604458713,87872.76193262111,40584.55346191104,47184.330331754834,0,10,10893.049711562631,7.442868734115903,24,70,356.50707252584556,514.3887760730057,690.6392832418643,514.1025831132947,24299.382798591305,5352.15465182079,129.0165295760798,86888.77597076376,184960.16431184232,371389.4618978239,194052.9038965823,24,127779.33176940533,23.090718002092544,63,197,250.82819031282705,375.605665696873,4438.516057607179,2392.2432096084126,55302.74573807585,8760.315347251384,857.1311756613278,68061.9920196006,849634.4930370882,842444.7878760967,1501739.6483805703,71
SE 82ND AVE - SE INSLEY ST,4,98,67,08-16-2022,summer,POINT (7668961.868171618 669243.8786697104),4.875529118740338,257.42793746948985,pri-res,25 mph-30 mph,0.8,unmarked,0,1,1774.7899233495132,3.594903110963651,0.3427333249256124,8137.594244854522,89543.40827786148,1947.5766333607712,27746.395312146335,0,17575.929038776056,0,0.06035352597171543,0,0,887.3970330986189,0.02190084731057272,0,151.57645232915002,1.0596248907205927,7,1,20.371832715762604,285.2056580206765,166.18417935507856,13.63266159306125,92669.36287558054,8486.958495340026,1.8244801230385037,2499.923043710279,75400.59788221848,848379.4953230523,0,7,662.0013048868306,4.790504887927097,19,2,10.185916357881302,290.29861619961713,680.5604401218731,55.11483076279521,93309.7749493011,8692.615205415468,9.94250814515049,2636.581959947474,168466.7656594775,1315103.56287802,43.05759075016163,19,5066.5754557937225,19.132883242705855,42,8,10.185916357881302,250.82819031282705,2656.9400383635084,161.87793572307103,91550.0431733659,8664.15939703952,47.185233384684075,1783.8289973789908,393240.2788624037,1974289.5122937744,1301962.1102091442,42
SW 4TH AVE - SW PINE ST,4,247,68,08-16-2022,summer,POINT (7644771.9374354435 683859.5458734086),72.27559516357157,3816.151424636578,sec-ter,20 mph-20 mph,1,signalized,0,0,887.3949616747566,3.717695268604806,3.068347342610492,4641.485506611622,11884,80639.36726981965,508.8819580223105,0,0,0,0.07572569219802573,1,887.3970330986189,0,0.671188604325126,1,1840.9278589224004,1.9541420613020428,7,22,448.1803197467773,570.411316041353,176.84004934904246,139.42882360965078,12037.555218226,5182.806761606133,30.725987388609447,75190.75506008467,91116.6948440889,101312.64568143156,0,7,11985.423475617146,7.54276385521775,26,67,341.2281979890236,534.7606087887683,825.3897337909214,568.7174598425646,28144.84931896791,6349.618302719525,150.53851887460857,70712.08268421228,178324.51995224543,161474.010993106,252829.7407706561,26,130930.56632416476,21.608679133345735,59,177,225.3633994181238,347.59439571269945,4124.117089037663,2093.051460461446,55266.45585112414,8433.245643979488,825.0647208139848,59729.75442252227,595510.447933813,836548.4105271607,1263597.1157399197,67
SE 151ST AVE - SE STARK ST,4,48,69,08-17-2022,summer,POINT (7687439.836466391 681767.0491015881),3.0259528081523537,159.77030827044427,pri-res,20 mph-30 mph,0.75,marked,1,0,887.3949616747566,3.299493131912079,0.6040926030638586,8721.974528460152,52594.99047850416,777.540353569159,42463.21732178518,0,0,0,0.05689200022669716,0,0,0,0.05039510182043988,0,22.266486613093964,0.544300822945117,4,1,20.371832715762604,101.85916357881302,143.167058979216,26.114121456418655,52681.18136906108,8681.517707611916,2.1803758995124065,775.4478963030988,0,81067.08529548028,0,4,159.35126320577638,2.3899218512295852,6,3,15.278874536821952,117.13803811563496,632.144881924417,135.47644745190564,46450.13347349357,9054.001999181908,8.711095974369993,784.4173311974808,0,412808.12419560936,0,6,725.1507705715758,7.774882856960825,11,6,7.639437268410976,145.14930809980856,2517.8878506086858,588.728555923101,37733.47000208309,8269.182131111711,35.40186961870583,709.3264939982639,212453.5636504171,570790.8410572249,1321897.5840430316,11
SE 96TH AVE - SE FOSTER RD,4,18,70,08-23-2022,summer,POINT (7672551.988890018 667410.9640035812),4.0771772037717,215.27495635914573,mot-pri,35 mph-35 mph,0.75,signalized,0,0,887.3949616747566,2.9893214328947573,0.5038512507694053,6178.35054333709,93522.860617473,1363.8990610867645,31771.874832023354,0,0,0,0.0565295884905482,2,1774.7940661972375,0,0.14491116607179258,0,127.16027648567736,1.0333379019544775,4,9,183.34649444186343,203.71832715762605,131.54722891036607,22.686546668910506,80266.91862619936,6272.075045266605,6.374504535971133,1374.3414267378034,3828.9992814171464,18106.145691757218,4802.3951224794055,4,614.4465617127807,4.3997265563591395,7,13,66.20845632622846,280.1126998417358,540.7566959668197,85.02761408099292,76611.96465601474,6656.91575385604,25.271151077552865,1336.130842643617,199431.40851638865,18106.145691757218,13422.813903322249,7,3757.6639417969127,15.200116249819146,24,18,22.91831180523293,239.3690344102106,2063.311283717103,227.75837023139084,81436.88241249307,6863.441381330426,82.28387544376719,1064.7710714447264,408293.65668875334,156178.76940030206,392406.8032291251,24
SE 96TH AVE - SE WOODSTOCK BLVD,4,18,71,08-23-2022,summer,POINT (7672547.392761134 667138.0355556713),2.742781869078345,144.8188826873366,mot-pri,30 mph-30 mph,0.75,signalized,0,0,887.3949616747566,3.19509816291381,1.0147522062473049,6224.305223386231,34236,1931.1800620141696,31904.5684008931,0,0,0,0.05706626496807976,2,1774.7940661972375,0,0.28458276332393806,0,124.39381260029512,0.9238296648076088,4,7,142.60282901033824,285.2056580206765,135.23660660541162,32.99242219565157,57221.08052183444,6252.240696716042,9.254306073731346,1637.811062621348,2774.4024665152688,18106.145691757218,6159.686778408907,4,576.9187243670332,4.500705452811317,8,14,71.30141450516912,275.0197416627951,549.8081563439415,104.7429364731727,67170.43260078898,6685.538205752153,31.10422628458616,1453.091660576039,141113.57346997564,20058.514885405963,13422.813903322249,8,3651.8933670883584,14.793653009623153,24,18,22.91831180523293,234.2760762312699,2005.435852595482,234.4923073004028,80786.00879033512,6699.373148674174,85.84981591701904,1062.0765579324443,408293.65668875334,156178.76940030206,280351.2993895332,24
SE 96TH AVE - SE FOSTER RD,4,24,72,08-24-2022,summer,POINT (7672551.988890018 667410.9640035812),4.0771772037717,215.27495635914573,mot-pri,35 mph-35 mph,0.75,signalized,0,0,887.3949616747566,2.9893214328947573,0.5038512507694053,6178.35054333709,93522.860617473,1363.8990610867645,31771.874832023354,0,0,0,0.0565295884905482,2,1774.7940661972375,0,0.14491116607179258,0,127.16027648567736,1.0333379019544775,4,9,183.34649444186343,203.71832715762605,131.54722891036607,22.686546668910506,80266.91862619936,6272.075045266605,6.374504535971133,1374.3414267378034,3828.9992814171464,18106.145691757218,4802.3951224794055,4,614.4465617127807,4.3997265563591395,7,13,66.20845632622846,280.1126998417358,540.7566959668197,85.02761408099292,76611.96465601474,6656.91575385604,25.271151077552865,1336.130842643617,199431.40851638865,18106.145691757218,13422.813903322249,7,3757.6639417969127,15.200116249819146,24,18,22.91831180523293,239.3690344102106,2063.311283717103,227.75837023139084,81436.88241249307,6863.441381330426,82.28387544376719,1064.7710714447264,408293.65668875334,156178.76940030206,392406.8032291251,24
SW 4TH AVE - SW CLAY ST,4,274,73,08-25-2022,summer,POINT (7643484.11458818 680733.4584886327),78.47864799431237,4143.6726140996925,pri-pri,20 mph-20 mph,1,signalized,0,0,887.3949616747566,17.74915471770031,6.893747766864524,22450.226522282792,89778.79868234484,139757.0214076485,2802.078563540257,0,0,2958.914840887719,0.07566125185204704,1,887.3970330986189,0,4.110594407181397,0,1972.0365249188185,1.829881418818771,10,18,366.69298888372685,407.4366543152521,694.2834261976262,265.48646808274424,86514.82543354231,21309.218719738055,160.94627692898865,125170.31859787636,282341.08833416185,0,61250.328040151086,11,15074.218654844775,6.563070070013293,30,58,295.3915743785578,366.69298888372685,2117.5018177877214,861.9434565516675,75479.197267182,17736.8942609515,511.8392739787611,101900.51949502603,860678.7368613232,0,459105.19818597345,37,81566.17489941693,19.03440459372296,62,179,227.90987850759413,324.6760839074665,7647.001522314455,3713.110421865048,59708.9974069452,16276.275086349666,1601.5026448811857,56197.96118731058,1211578.985285781,397121.54797339696,1558642.8932371477,78
SW 4TH AVE - SW ALDER ST,4,630,74,08-31-2022,summer,POINT (7644375.956279026 682896.886393864),108.89035457641454,5749.410721634687,pri-sec,20 mph-20 mph,1,signalized,0,0,887.3949616747566,3.343103160033618,2.319218289083151,5197.981577926683,35612,109201.80198422812,542.9196391547251,0,0,0,0.0757184991044977,1,887.3970330986189,0,0.671188604325126,0,2315.4152989170857,1.9470352099805264,10,22,448.1803197467773,448.1803197467773,149.82734088490133,109.42806437428206,29007.845623210826,5054.692912613555,29.236975604458564,101829.69619443304,11151.038515743743,188265.8284770983,0,10,12978.505756068404,7.360326030753391,22,68,346.32115616796426,453.27327792571793,606.6641750439773,454.5375028055003,25799.659596869693,4968.291965807923,118.861721471345,98022.14776334284,266321.68467941886,282730.268756571,212230.0781393363,22,117033.5423955215,23.546369731756705,68,208,264.83382530491383,374.3324261521378,5348.908364607301,2906.7759058869356,56158.7789332271,10110.622404669297,1000.0775637914836,74152.90563025045,980004.602649536,769531.7072383338,1665018.1441773567,77
